quilates,porcentaje profundidad,ancho superior,price
0.3,63.5,57.0,394
0.72,60.6,61.0,1588
0.41,61.7,55.0,613
1.29,61.3,61.0,10801
0.72,61.1,58.0,3250
1.4,62.4,59.0,6677
0.41,61.0,57.0,1107
0.7,62.1,58.0,2106
1.21,60.3,60.0,9449
0.7,63.0,61.0,2415
0.7,59.2,61.0,3154
0.5,62.6,59.0,1738
1.24,62.5,56.0,6095
0.36,61.4,58.0,663
0.56,62.1,57.0,1745
0.3,63.0,58.0,878
0.3,63.4,55.0,515
0.28,62.4,56.0,646
0.43,61.6,59.0,1048
0.3,63.8,55.0,605
1.0,64.9,56.0,4276
0.55,62.7,55.0,1698
0.41,63.3,56.0,876
2.19,62.6,58.0,14819
0.32,61.9,57.0,1008
3.01,63.9,60.0,18242
0.3,62.7,59.0,1013
0.4,62.9,55.0,1004
0.38,61.2,62.0,633
0.33,61.8,55.0,868
1.22,62.5,55.0,6121
0.36,63.9,54.0,905
0.79,60.8,56.0,2300
0.97,61.7,56.0,3884
1.25,60.6,57.0,8036
1.09,61.9,56.0,4871
0.53,62.4,58.0,1721
0.7,61.0,59.0,2362
0.91,61.1,59.0,3639
0.51,62.0,55.0,1443
1.28,60.8,60.0,12210
0.33,61.9,55.0,666
1.01,65.9,58.0,4276
0.38,62.4,59.0,1140
0.31,62.1,54.0,914
1.02,59.9,59.0,4162
1.01,63.5,55.0,4363
1.51,63.2,56.0,10012
1.0,62.2,62.0,3360
1.06,62.1,57.0,8413
0.41,62.0,55.0,647
1.21,60.7,57.0,6834
0.78,59.8,57.0,3385
0.52,61.0,58.0,1707
0.78,60.9,57.0,2422
0.31,62.0,55.0,815
0.75,62.3,57.0,2973
0.91,60.0,60.0,3379
0.5,59.6,60.0,1935
0.3,64.1,57.0,391
1.55,61.9,55.0,10937
1.42,61.7,55.0,11861
0.33,60.6,58.0,965
0.34,61.2,62.0,596
0.57,61.0,56.0,1397
0.31,62.1,56.0,897
1.05,62.2,57.0,7357
1.09,61.7,59.0,4849
0.71,61.5,57.0,2345
0.38,61.2,55.0,778
0.53,62.6,56.0,1077
0.71,60.4,61.0,2515
0.39,60.8,58.0,1183
1.02,62.5,60.0,4541
0.34,61.9,57.0,459
0.44,61.1,59.0,772
1.22,63.2,58.0,6409
0.32,62.2,56.0,936
0.36,60.9,58.0,689
0.31,61.7,55.0,872
1.05,58.9,66.0,4281
0.7,63.8,57.0,2034
1.52,62.3,55.1,11971
0.7,66.0,56.0,1840
0.9,62.8,59.0,3447
1.0,63.9,55.0,4646
0.72,62.7,56.0,3219
1.23,61.5,58.0,10730
0.32,57.8,56.0,1252
0.72,60.9,55.0,3236
0.9,63.0,58.0,4565
1.52,62.2,53.0,11642
0.3,62.2,55.0,776
0.32,61.5,55.0,628
0.74,62.8,59.0,2198
1.08,62.9,57.0,5014
1.12,60.7,56.0,5457
2.25,61.2,63.0,14775
0.36,61.6,56.0,851
0.3,61.1,56.0,650
1.72,61.4,59.0,12998
0.34,62.4,56.0,956
1.12,62.9,55.9,5249
0.33,61.7,55.0,739
0.34,63.1,56.0,537
0.57,61.9,58.0,1376
0.81,62.1,56.0,4087
0.7,67.2,55.0,1811
0.41,60.6,60.0,771
0.5,68.4,54.0,613
1.07,61.9,56.0,9177
0.54,61.5,56.0,1381
0.96,60.6,62.0,4560
1.56,59.2,59.0,7554
0.27,63.1,57.0,470
0.33,60.7,57.0,668
0.94,62.2,56.0,5155
0.3,60.0,60.0,658
0.4,61.7,58.0,855
0.38,60.9,56.0,568
0.28,63.6,56.0,596
0.51,61.9,56.0,1998
1.01,63.9,58.0,4208
0.76,61.7,56.0,2404
0.24,57.7,61.0,478
0.4,62.3,60.0,737
1.13,61.6,57.0,7290
1.03,61.8,59.0,4845
0.71,60.0,64.0,1774
0.74,62.1,64.0,2366
0.41,59.8,58.0,1061
0.31,63.6,57.0,544
1.2,63.6,54.0,5141
0.53,61.2,56.0,1601
1.52,63.2,58.0,8868
0.51,61.4,55.8,1436
0.5,62.3,59.0,1016
2.12,62.3,61.0,12140
1.1,61.9,56.0,3942
0.42,61.2,60.0,873
1.51,61.6,56.0,14542
2.53,61.1,57.0,15148
0.3,62.6,55.0,753
0.25,63.0,54.0,407
0.72,62.5,59.0,2728
2.02,63.4,60.0,17672
1.5,62.4,54.1,9730
0.55,61.6,56.0,1563
0.3,61.8,56.0,886
1.71,61.9,57.0,13660
1.35,61.1,61.0,5715
0.84,62.4,60.0,3591
0.23,64.1,58.0,505
0.33,62.1,56.0,666
0.41,63.1,58.0,847
0.72,63.8,59.0,2441
0.4,60.5,58.0,1205
0.41,61.6,59.0,1107
0.9,62.8,59.0,4685
0.35,60.8,57.0,952
1.37,61.6,55.0,8000
1.31,60.8,57.0,5582
0.37,61.9,54.0,632
0.31,63.9,57.0,462
0.32,60.9,55.0,586
0.3,63.0,59.0,675
1.11,62.0,56.0,7472
1.05,63.1,58.0,4529
0.7,60.8,59.0,2330
1.02,63.1,55.0,5058
1.06,62.6,58.0,3958
0.39,61.8,55.0,1097
0.31,64.0,54.0,521
0.57,61.7,56.0,2091
0.81,61.5,60.0,1786
0.41,63.5,55.0,638
0.58,62.4,57.0,1798
1.06,62.6,58.0,5889
1.24,61.4,59.0,5026
0.32,61.7,56.0,936
1.04,61.8,57.0,14626
1.28,59.1,62.0,5759
1.0,61.2,57.0,7002
1.02,62.4,56.0,9645
1.55,60.7,58.0,9763
0.5,59.3,58.0,1133
0.72,61.5,58.0,2594
0.9,63.3,57.0,4253
0.31,62.4,55.0,985
1.11,63.0,57.0,12016
0.3,62.3,58.0,439
0.43,61.6,55.0,1017
0.91,64.7,57.0,3763
1.01,64.1,59.0,3676
0.32,62.1,60.0,874
1.7,59.8,59.0,9596
0.73,60.9,65.0,2085
0.32,61.9,56.0,828
2.1,59.1,58.0,12381
2.53,64.6,59.0,17103
0.78,64.6,53.0,2312
0.5,64.1,61.0,1402
0.32,61.7,58.0,645
1.09,61.1,58.0,10663
1.5,61.7,63.0,12862
0.7,61.7,61.0,2230
0.28,63.1,55.0,429
1.03,62.6,57.0,8645
0.4,61.9,54.0,1406
1.18,62.2,57.0,4838
0.3,63.4,55.0,565
1.2,63.0,57.0,4596
0.36,61.6,56.0,597
0.51,61.5,57.0,1974
1.01,61.6,57.0,5393
0.59,61.6,54.0,1248
0.9,62.1,56.0,5013
0.3,61.4,54.0,710
0.96,68.2,61.0,2867
1.15,59.2,56.0,5564
0.71,62.0,54.0,2387
0.31,63.1,57.0,732
0.34,62.6,58.0,686
0.7,64.2,60.0,2298
0.3,62.1,60.0,641
0.73,60.1,57.0,2548
0.59,63.8,57.0,1431
0.41,60.5,63.0,904
1.0,58.7,67.0,5853
1.15,62.9,58.0,6955
0.45,62.9,58.4,1311
0.55,60.2,58.0,1410
1.3,62.4,56.1,11633
0.31,63.6,57.0,462
0.72,63.0,56.0,2642
0.32,60.3,56.0,576
1.75,58.3,59.0,13047
0.5,61.4,58.0,1415
0.37,61.2,54.0,537
0.42,60.8,59.0,1040
0.33,62.1,58.0,492
0.42,61.6,58.0,1400
0.4,62.1,53.0,597
0.44,62.2,58.0,1246
1.0,61.6,62.0,4528
1.03,61.8,56.0,4454
1.26,61.5,57.0,5792
1.5,62.0,53.0,13506
1.54,60.7,56.0,7848
0.6,60.9,61.0,1808
1.01,64.4,58.0,5331
1.51,63.3,53.0,13811
2.04,60.8,58.0,14945
0.92,62.3,59.0,3318
1.06,62.3,55.0,3936
1.07,62.8,57.0,4494
2.03,62.8,59.0,13182
0.39,61.8,55.9,586
0.5,62.2,54.0,1746
0.34,61.5,59.0,1122
0.58,62.2,55.0,1899
0.37,62.6,57.0,624
0.72,65.7,57.0,2131
0.31,61.8,55.0,680
0.3,61.9,55.0,1041
1.16,61.6,55.0,11717
0.31,61.3,56.0,687
1.5,63.0,56.0,10122
0.31,62.1,54.0,891
1.5,62.6,57.0,9157
0.41,61.0,59.0,1015
0.54,61.7,58.0,1993
1.22,62.6,57.0,5807
2.02,67.5,59.0,9095
0.77,61.8,56.0,3755
0.51,61.3,63.0,1841
1.01,62.6,59.0,6618
1.0,62.0,57.0,4379
1.0,61.8,59.0,4256
0.4,62.4,57.0,1125
0.7,62.1,55.0,2371
0.33,61.4,60.0,1114
0.49,59.7,56.0,1865
1.11,62.2,56.0,4969
0.95,59.0,59.0,3335
0.59,58.7,57.0,1550
0.3,61.5,56.0,776
0.32,62.0,56.0,645
2.0,61.6,59.0,17674
0.7,62.5,57.0,2106
0.58,59.3,59.0,1408
0.9,58.7,62.0,4505
1.14,62.2,56.0,4953
0.51,62.3,58.0,1546
1.09,61.1,57.0,5219
2.01,62.3,58.0,14540
0.63,61.9,58.0,2320
0.3,61.0,58.0,547
0.3,62.5,56.0,742
0.81,60.1,57.0,3013
1.5,61.3,58.0,12526
0.85,61.0,61.0,1324
1.1,62.2,57.0,11550
1.03,61.8,54.0,5105
0.52,61.8,57.0,1752
0.33,62.2,59.0,579
0.4,62.0,56.0,945
1.01,65.9,54.0,7001
0.56,59.6,58.0,1654
0.39,62.0,55.0,794
0.3,60.4,60.0,638
1.51,62.2,62.0,12291
0.23,62.4,53.0,458
0.52,61.8,56.0,1075
1.56,64.8,59.0,7950
1.01,62.0,57.0,6996
1.03,61.0,60.0,4441
0.32,62.4,59.0,421
0.71,62.1,57.0,2587
1.12,57.9,57.0,8430
0.4,63.2,57.0,850
1.53,62.5,57.0,7617
0.35,62.4,57.0,906
0.65,59.6,58.0,1970
0.81,60.3,58.0,2701
1.0,62.4,54.0,4539
0.39,61.4,59.0,1056
0.34,61.3,57.0,939
2.43,63.2,57.0,16170
1.25,62.8,57.0,4991
0.7,61.7,59.0,3265
1.03,61.8,57.0,5393
0.33,60.8,57.0,928
0.82,61.8,55.0,3588
1.02,62.8,55.0,5398
1.24,61.8,59.0,6438
0.9,59.4,61.0,4735
0.78,61.7,55.0,3184
0.7,63.2,55.0,2394
1.51,63.5,55.0,8541
0.51,59.4,60.0,1211
1.01,62.3,57.0,4306
1.0,62.9,56.0,6468
0.9,64.6,55.0,3538
1.0,61.9,61.0,7777
0.55,62.5,54.0,1402
0.32,63.1,56.0,524
1.86,62.5,60.0,10572
0.3,61.1,55.0,605
2.29,57.0,66.0,13701
0.5,60.7,57.0,1854
0.31,62.4,54.0,544
1.24,62.9,60.0,5208
0.69,62.1,57.0,1822
0.71,62.1,62.0,2215
1.32,62.1,57.0,8231
1.51,61.9,57.0,11834
0.72,63.1,57.0,2732
2.02,59.9,58.0,13677
1.72,62.8,59.3,10084
0.31,61.7,59.0,732
0.72,60.9,56.0,3301
1.26,59.5,59.0,7903
0.91,61.9,56.0,4731
0.23,64.3,59.0,373
1.24,62.8,58.0,4789
0.51,62.8,61.0,1443
0.39,61.5,55.0,651
0.31,61.7,55.8,652
0.79,62.8,60.0,4570
1.7,60.6,59.0,16955
0.86,59.3,62.0,2818
1.51,61.9,59.0,14465
0.4,62.3,55.0,598
0.73,57.9,55.0,2749
0.32,61.5,56.0,756
1.5,59.7,61.0,8181
1.21,62.2,60.0,5997
1.34,62.0,56.0,5358
0.52,62.2,56.4,1391
0.81,61.5,55.0,6338
0.41,61.0,57.0,863
1.7,61.0,59.0,9901
2.04,59.1,59.0,12554
0.54,61.8,56.0,2041
0.56,63.5,57.0,1172
0.59,62.5,57.0,2155
1.01,61.5,57.0,3739
0.51,62.9,57.0,1875
2.13,62.4,56.0,12753
1.52,62.2,63.0,9576
0.31,61.5,59.0,408
0.7,60.6,60.0,2507
0.73,61.6,62.0,2346
0.53,61.3,58.0,2743
1.01,60.8,56.0,5204
0.31,62.4,54.0,680
1.71,60.5,56.0,11455
0.51,61.2,56.0,2093
0.35,62.8,58.0,798
0.31,61.2,56.0,821
0.7,59.9,59.0,2083
1.51,63.0,57.0,7455
0.74,63.5,58.0,3993
0.53,62.7,56.0,996
0.3,62.6,62.0,614
0.33,61.3,55.0,893
1.51,62.9,57.0,8720
0.27,62.6,58.0,620
0.3,60.8,61.0,725
0.32,61.3,57.0,828
0.78,62.6,58.0,3113
2.42,62.4,58.0,16198
0.9,64.2,59.0,3290
0.91,62.2,57.0,4108
1.07,62.4,57.0,4419
1.0,63.0,56.0,4592
0.4,62.1,55.0,898
0.7,62.8,56.0,2537
0.9,62.0,58.0,3617
1.53,62.6,57.0,12386
0.32,62.2,56.0,576
0.32,60.9,56.0,813
1.26,62.9,59.0,6085
1.11,64.0,58.0,5632
1.22,63.1,56.0,6962
0.7,60.9,61.0,2838
0.4,61.4,60.0,900
0.71,61.3,56.0,2709
0.37,61.9,59.0,957
1.51,61.6,58.0,8067
0.43,63.6,55.0,669
0.31,63.5,58.0,698
1.0,64.0,54.0,4026
0.51,63.7,57.0,1549
0.46,61.3,56.0,1116
0.56,62.3,55.0,1729
1.02,62.6,56.0,6591
1.01,62.4,60.0,4836
1.2,61.2,56.0,6502
0.81,62.9,57.0,2726
0.71,64.2,58.0,3690
0.73,62.1,56.0,3220
0.5,64.6,58.0,1323
0.27,60.0,62.0,583
1.51,62.8,56.0,8794
2.01,61.8,61.0,12541
0.9,62.3,61.0,3481
1.0,61.6,57.0,5331
0.32,60.3,58.0,864
1.6,62.2,58.0,7550
0.32,61.5,56.0,639
0.26,65.2,56.0,403
0.52,59.7,60.0,1344
1.76,62.2,60.0,13626
0.56,60.8,56.0,1778
0.51,62.7,55.0,1438
0.59,57.4,63.0,1915
0.91,61.8,53.0,3723
0.7,61.0,57.0,3478
1.71,60.6,58.0,13666
0.4,62.9,58.0,1207
0.62,62.0,56.0,2173
0.37,61.0,58.0,957
0.32,63.0,57.0,561
1.5,62.3,56.0,8371
0.48,62.2,54.0,1026
1.5,61.2,57.0,14304
1.02,61.5,58.0,5278
0.34,62.1,56.0,726
1.24,61.4,58.0,6503
1.06,61.0,57.0,4578
1.23,62.2,57.0,9999
0.71,61.1,58.0,2942
0.46,63.2,56.0,1262
0.38,62.2,57.0,741
0.52,61.4,56.0,2441
0.73,61.4,57.0,2841
0.33,62.8,56.0,723
1.09,62.2,59.0,4682
1.08,62.9,55.0,6982
0.31,61.3,56.0,1105
1.21,62.9,54.0,8403
0.25,61.1,54.0,633
1.2,62.0,58.0,5352
0.44,61.9,56.0,1274
1.03,61.1,59.0,4218
0.82,60.7,57.0,3123
0.35,62.3,57.0,827
0.4,60.9,52.0,1049
2.01,63.2,57.0,14150
0.33,62.6,58.0,743
0.35,61.6,58.0,767
1.07,62.1,58.0,4716
0.38,62.4,54.0,1096
2.09,60.5,61.0,12063
1.23,61.5,54.0,8133
1.0,58.1,62.0,6098
1.24,61.1,56.0,11601
1.54,59.8,59.0,9659
0.41,60.8,58.0,1076
1.52,60.2,58.0,12502
0.5,61.1,58.0,1185
1.05,62.6,58.0,7025
1.23,62.1,55.0,7336
0.3,60.0,60.0,844
0.59,62.4,58.0,1561
0.33,60.8,58.0,1050
1.65,62.2,54.0,8610
1.07,62.1,55.0,7850
2.03,62.3,56.0,14308
0.27,60.8,56.0,537
0.38,60.1,56.0,866
0.41,59.8,57.0,1061
1.25,62.0,58.0,7423
1.57,62.4,53.6,9460
0.31,61.5,59.0,698
2.01,60.8,58.0,12968
0.72,61.7,55.0,4927
0.27,61.8,57.0,622
0.4,62.2,55.0,1090
0.42,61.9,55.0,756
1.07,61.5,56.0,5704
1.13,62.3,59.0,4294
1.15,60.8,58.0,9025
1.04,64.2,58.0,3407
0.5,61.8,58.0,1654
0.32,61.1,57.0,576
0.41,60.8,58.0,1007
1.01,62.8,57.0,7278
0.83,62.3,58.0,2863
0.9,63.7,57.0,6892
0.7,60.8,57.0,2507
0.41,61.9,56.0,1187
1.01,63.5,53.0,4794
1.2,61.6,61.0,9203
0.38,60.9,61.0,827
0.31,61.0,60.0,636
0.38,62.8,58.0,701
0.43,62.6,56.0,760
0.41,59.8,62.0,1057
0.57,62.4,56.0,1754
1.5,66.0,64.0,5000
1.0,66.3,58.0,4704
0.58,62.1,58.0,1872
0.55,61.4,56.0,1792
0.57,60.7,56.0,2096
0.7,63.8,60.0,2290
0.7,62.0,56.0,2355
0.51,62.0,59.0,1807
0.7,61.9,57.0,3093
2.01,60.8,61.0,18077
0.33,62.7,57.0,781
1.29,63.2,54.0,4045
1.45,62.0,56.0,17545
0.55,62.1,55.0,1668
1.01,59.8,56.0,6999
0.35,61.8,55.0,627
0.56,61.4,57.0,1441
0.51,59.1,59.0,1875
0.38,59.5,62.0,666
1.12,60.3,57.0,6143
0.33,59.5,60.0,752
0.35,61.3,55.0,806
1.21,64.5,56.0,4637
2.54,63.5,56.0,16353
0.38,61.8,56.0,628
1.51,62.6,60.0,14709
1.5,65.9,56.0,7211
2.08,63.8,58.0,14084
1.27,60.1,58.0,6858
0.32,61.3,57.0,1067
2.36,61.8,56.0,14146
0.61,62.7,57.0,2192
1.51,61.8,54.0,14482
0.33,63.6,57.0,572
0.7,61.5,66.0,1999
0.25,62.2,56.0,633
0.41,62.3,57.0,1356
0.34,60.2,58.0,596
0.9,63.5,55.0,3570
1.51,62.8,60.0,8074
0.58,61.9,56.0,1670
0.26,61.7,58.0,453
1.01,59.4,59.0,3999
0.72,60.5,57.0,3275
0.55,62.7,55.0,1580
0.29,62.0,55.0,471
0.5,60.1,57.0,1410
0.91,63.8,60.0,3520
0.31,63.0,57.0,625
0.74,60.9,57.0,4013
0.42,60.9,59.0,1103
0.39,61.8,55.0,1124
0.31,60.1,57.0,913
0.63,61.5,56.0,2513
0.3,62.5,59.0,709
1.01,61.6,58.0,5919
0.96,66.8,61.0,2539
0.45,61.4,56.0,1377
0.54,61.8,55.0,1846
0.34,61.6,55.0,844
0.52,59.9,57.0,2217
1.01,62.6,58.0,6176
0.37,60.0,57.0,708
0.51,60.2,57.0,1632
0.96,62.9,66.0,1917
0.3,61.8,57.0,764
0.33,62.6,58.0,579
1.0,66.0,56.0,2912
0.94,61.9,57.0,3335
0.76,58.8,57.0,2706
0.33,62.1,54.0,854
1.09,62.2,56.0,4784
0.55,59.5,61.0,1410
0.5,61.6,57.0,1332
1.14,61.8,59.0,4022
1.02,60.1,57.0,8244
0.42,62.4,55.0,1031
0.53,62.6,59.0,1909
0.54,61.0,58.0,1240
0.31,63.1,56.0,816
0.31,61.2,56.0,1046
0.34,59.8,59.0,854
1.04,60.9,56.0,5795
0.52,62.5,58.0,1582
0.33,61.8,55.0,891
1.01,63.7,56.0,4610
0.31,62.1,54.0,452
0.54,63.3,56.0,1389
1.21,62.2,58.0,7454
2.4,62.6,59.0,16797
0.3,60.4,58.0,844
0.71,62.6,56.0,3018
2.06,59.8,61.0,15805
1.5,61.4,56.0,8736
0.53,65.5,58.0,1402
0.9,60.0,61.0,3752
0.31,62.2,56.0,802
0.3,62.2,57.0,506
0.44,62.1,55.0,726
0.34,63.1,57.0,765
1.26,60.9,55.0,6046
0.5,63.0,57.0,2052
1.45,58.6,68.0,4570
1.02,62.6,59.0,7741
1.03,63.4,62.0,4406
2.05,60.1,59.0,16506
0.36,63.1,55.0,663
0.4,62.6,55.0,625
0.33,62.5,55.0,743
0.72,62.2,57.0,3167
1.11,58.5,58.0,7480
0.3,61.9,58.0,526
0.4,62.8,59.0,737
0.52,61.5,56.0,1911
2.32,70.5,55.0,6860
0.77,61.2,56.0,3647
1.22,61.8,57.0,8014
0.7,62.8,55.0,1867
0.82,61.0,55.0,2165
0.31,61.8,59.0,786
0.4,61.9,56.4,728
1.0,61.8,59.0,4150
0.3,62.0,58.0,477
0.55,62.8,57.0,1799
0.35,62.1,58.0,1024
0.38,61.7,56.0,680
0.53,61.3,56.0,1781
0.6,62.3,56.0,2652
1.01,61.5,56.0,4458
0.42,60.4,59.0,1103
1.53,63.7,58.0,8062
0.71,61.4,55.0,2427
1.21,62.6,61.0,5324
0.31,61.2,56.0,651
1.51,62.1,58.0,8524
0.5,62.0,58.0,1692
1.5,63.2,52.0,6115
0.91,64.1,62.0,3349
0.31,63.1,54.0,462
0.55,61.5,60.0,1087
1.01,62.4,58.0,4653
1.01,63.4,62.0,4072
0.33,62.4,57.0,579
0.73,60.1,65.0,2401
0.7,61.0,60.0,2492
1.51,63.0,58.0,10548
1.52,60.8,60.0,9193
0.54,61.6,59.0,1695
0.31,64.0,59.0,698
0.37,60.8,57.0,649
0.52,62.0,57.0,2314
0.9,62.5,57.0,5080
1.11,60.4,58.0,4699
1.1,61.2,56.0,9343
1.68,64.3,60.0,5871
0.6,61.1,56.0,1648
0.31,61.0,58.0,872
0.91,58.4,63.0,3408
1.0,62.4,59.0,4816
0.41,61.8,56.0,999
1.24,60.4,59.0,6729
0.52,61.6,55.0,2063
1.52,59.4,60.0,13530
1.5,61.8,60.0,8603
1.74,61.5,55.0,13761
1.01,61.1,58.0,7037
0.4,62.7,59.0,938
1.11,61.6,56.0,5456
0.31,61.1,54.0,921
2.06,60.8,60.0,15494
0.4,61.6,58.0,842
0.39,62.1,55.0,609
0.76,61.9,53.0,1859
1.11,60.6,59.0,5325
1.02,62.3,56.0,3204
1.06,61.4,57.0,3777
0.32,62.8,57.0,477
0.32,59.9,58.0,842
0.7,61.0,56.0,3185
0.41,63.1,57.0,920
0.36,59.7,55.0,571
0.46,62.0,60.0,844
2.0,62.2,59.0,12308
0.4,62.1,55.0,1238
0.73,61.9,56.0,2961
0.51,61.3,57.0,2718
0.77,61.9,57.0,2642
0.53,61.6,56.0,1621
0.58,58.4,59.0,1332
1.5,63.6,58.0,6421
0.24,60.7,60.0,485
0.42,63.1,56.0,653
0.5,59.6,60.0,1378
0.38,62.4,53.2,1245
0.36,59.3,60.0,518
0.42,61.3,56.0,1389
1.71,61.9,58.0,7757
1.01,63.3,60.0,6399
0.5,63.3,59.0,1316
0.31,61.0,54.0,656
1.27,62.4,56.0,5690
0.36,62.1,56.0,568
0.4,62.4,54.0,704
0.3,62.9,57.0,641
0.33,62.3,57.0,928
0.32,59.3,58.0,580
0.36,61.8,56.0,741
0.6,61.6,56.0,1820
0.72,61.8,57.0,5086
1.5,62.4,62.0,9072
0.9,61.1,58.0,3303
1.6,62.5,58.0,12084
0.92,62.1,56.0,5516
1.2,63.3,57.0,6580
1.5,61.0,61.0,11863
0.26,61.8,58.0,769
1.05,61.5,57.0,9138
1.02,63.1,60.0,3051
0.34,62.1,57.0,2346
0.7,58.3,58.0,2459
0.9,63.3,56.0,2686
1.2,60.5,56.0,5996
0.35,60.6,58.0,669
0.33,61.2,56.0,838
1.7,61.9,59.0,9864
1.02,61.9,58.0,4381
0.27,62.3,57.0,622
0.38,60.6,57.0,695
0.31,62.3,54.0,949
0.3,61.5,56.0,581
1.01,61.2,59.0,7068
0.8,61.0,56.0,3082
0.72,62.6,59.0,2474
1.01,64.2,58.0,4339
0.71,60.1,61.0,1968
0.53,62.2,55.0,1908
0.3,62.2,55.0,957
0.72,59.3,57.0,2364
0.72,61.0,55.0,3547
0.4,61.3,56.0,1263
0.7,61.7,62.0,2107
0.38,59.2,60.0,766
0.53,60.6,55.0,1753
1.04,60.7,59.0,4472
1.04,60.7,57.0,4455
0.59,61.4,58.0,1595
1.2,62.5,59.0,5724
0.31,62.9,56.0,571
1.04,62.0,55.0,4804
0.59,62.8,56.0,2554
1.02,62.5,57.0,8162
1.1,61.8,58.0,5524
0.31,61.0,58.0,571
0.31,63.2,56.0,802
1.02,59.8,61.0,6909
0.41,62.1,54.0,755
0.55,61.2,54.0,3005
2.01,62.3,61.0,16242
0.3,61.7,57.0,886
0.73,60.1,59.0,2341
0.77,61.1,59.0,2278
0.33,61.9,53.0,781
1.16,62.0,59.0,4320
0.57,63.1,54.0,1218
1.0,62.4,55.0,4939
0.34,61.7,55.0,863
1.05,61.1,59.0,7644
0.9,63.0,62.0,4668
0.72,59.5,57.0,2863
0.9,64.0,59.0,3734
0.54,62.0,59.0,2505
1.61,63.8,62.0,9005
1.52,60.6,62.0,9389
1.2,63.0,60.0,6494
0.29,56.8,65.0,633
0.4,63.0,56.0,737
0.31,61.9,58.0,625
0.71,61.6,56.0,2690
0.42,60.6,58.0,1087
0.33,61.4,57.0,932
0.23,59.6,65.0,378
1.07,61.7,57.0,10104
0.89,68.2,65.0,2334
0.9,61.6,59.0,3924
2.55,62.9,58.0,14351
1.0,60.6,59.0,6451
2.01,59.5,58.0,14502
1.56,58.8,59.0,8954
1.5,59.6,60.0,15338
0.41,61.8,55.0,1295
2.24,61.9,58.0,15375
0.3,61.2,59.0,914
0.58,62.1,56.0,2088
1.01,64.2,58.0,4199
0.3,61.3,56.0,526
0.91,62.1,55.0,4077
1.32,62.2,58.0,10814
1.0,60.9,56.0,7492
0.91,63.3,57.0,3282
1.0,62.7,60.0,7877
1.62,61.2,61.0,9034
0.31,61.8,57.0,789
0.7,63.2,58.0,3018
0.31,61.8,56.0,695
1.52,65.4,58.0,7186
1.2,62.3,54.0,7768
0.32,62.6,54.0,561
0.36,61.0,57.0,587
1.16,62.3,57.0,7074
0.35,62.0,58.0,829
1.03,62.4,57.0,5551
1.31,61.8,59.0,5100
0.91,62.7,59.0,4637
0.34,62.7,56.0,803
0.3,62.8,58.0,605
0.31,62.5,56.0,734
0.7,61.4,56.0,3064
0.41,59.1,60.0,889
0.41,61.9,59.0,827
0.74,62.4,57.0,2855
1.5,63.3,58.0,14842
0.51,61.7,58.0,1974
0.32,61.3,57.0,672
0.32,61.4,56.0,768
0.3,61.2,57.0,605
1.52,62.1,59.0,9465
0.41,60.7,58.0,1431
1.02,60.6,61.0,6366
2.03,59.8,59.0,12844
0.71,64.0,57.0,2804
0.72,61.8,59.0,2931
1.0,62.6,56.0,4256
0.52,62.3,56.0,1395
1.1,62.7,57.0,10861
1.11,61.0,59.0,5346
0.73,61.6,55.0,3378
2.01,63.3,55.0,18640
1.19,62.0,57.0,8265
1.0,69.9,61.0,2117
0.43,62.2,55.0,1250
0.31,61.6,55.0,766
0.35,62.1,56.0,706
0.71,62.3,56.0,3026
1.01,63.5,58.0,4475
1.22,62.1,58.0,6334
1.17,61.0,53.0,8266
1.06,61.3,60.0,3740
1.19,63.6,54.0,4931
0.58,61.4,55.8,1442
1.19,62.2,58.0,4777
0.96,60.4,56.0,2961
0.31,61.2,60.0,571
2.51,62.2,58.0,18020
1.41,60.8,57.0,17216
0.74,59.6,60.0,2298
0.32,61.7,55.0,645
1.62,62.8,59.0,10521
2.15,59.7,60.0,13317
1.66,62.7,56.0,10754
0.32,62.3,56.0,672
1.5,61.7,60.0,13710
0.7,61.1,58.0,1948
0.52,61.5,56.0,2164
1.73,62.9,58.0,16807
0.51,58.0,62.0,1008
1.02,61.4,55.0,4273
0.91,62.5,58.0,3579
0.33,61.1,59.0,928
1.13,61.8,57.0,5120
0.5,61.4,55.0,1614
1.2,61.4,55.0,4636
0.78,58.0,61.0,2164
0.83,62.0,55.0,2915
0.7,61.9,58.0,2239
0.5,63.0,60.0,1588
0.35,61.5,57.0,921
0.42,62.4,55.0,877
1.8,61.8,57.0,16364
0.5,61.2,60.0,1845
1.03,63.0,56.0,6539
1.17,62.6,58.0,4826
0.7,63.1,55.0,2657
0.38,62.1,56.0,973
0.9,62.1,55.0,4833
0.3,62.1,55.0,658
1.0,62.6,58.0,7244
0.9,62.3,64.0,3605
1.31,61.7,56.0,11136
1.09,61.5,55.0,4212
1.17,60.6,60.0,7666
0.32,62.1,54.0,532
1.01,61.6,54.0,8662
0.36,62.5,58.0,684
0.31,63.4,55.0,651
0.3,64.1,58.0,441
0.31,62.2,58.0,628
1.05,61.8,58.0,6181
0.3,62.3,54.0,764
0.9,59.3,56.0,5356
0.83,61.7,57.0,3570
0.41,62.2,57.0,1153
1.01,61.5,54.0,5132
0.33,62.1,56.0,928
1.02,63.4,56.0,3599
1.28,60.3,59.0,11214
0.74,61.4,57.0,2558
0.32,62.0,55.0,717
